-38.367451; -55.514229; -40.299230; 0; 1; 1; 1
-38.553951; -53.474728; -39.623135; 0; 1; 1; 1
-34.807354; -50.448029; -42.910835; 0; 1; 1; 1
-37.907450; -49.158230; -38.864334; 0; 1; 1; 1
-40.929554; -50.076729; -40.141030; 0; 1; 1; 1
-45.944150; -47.114628; -40.197735; 0; 1; 1; 1
-46.185750; -43.762131; -39.646230; 0; 1; 1; 1
-38.128151; -43.622929; -39.023235; 0; 1; 1; 1
-33.116750; -44.245029; -41.555134; 0; 1; 1; 1
-34.552850; -39.464828; -42.011036; 0; 1; 1; 1
-39.341454; -40.561928; -39.421330; 0; 1; 1; 1
-44.687351; -40.072830; -40.417630; 0; 1; 1; 1
-49.643051; -39.905331; -39.935330; 0; 1; 1; 1
-57.020851; -40.175228; -39.240430; 0; 1; 1; 1
-32.546951; -36.191310; -39.324635; 0; 1; 1; 1
-36.185850; -36.521130; -39.132630; 0; 1; 1; 1
-42.580850; -35.523727; -41.877235; 0; 1; 1; 1
-45.744450; -35.518028; -41.385834; 0; 1; 1; 1
-54.032350; -35.352329; -39.371334; 0; 1; 1; 1
-30.949850; -31.258629; -43.987736; 0; 1; 1; 1
-36.440550; -31.470329; -38.917835; 0; 1; 1; 1
-41.202950; -32.396729; -40.144135; 0; 1; 1; 1
-50.147550; -32.483627; -39.957935; 0; 1; 1; 1
-32.708054; -28.621729; -39.000034; 0; 1; 1; 1
-40.741750; -28.045328; -43.358234; 0; 1; 1; 1
-52.652851; -27.066130; -40.477535; 0; 1; 1; 1
-31.997650; -25.240728; -39.300130; 0; 1; 1; 1
-43.519051; -24.795729; -40.023130; 0; 1; 1; 1
-52.319750; -24.391230; -42.343235; 0; 1; 1; 1
-38.285250; -21.763430; -39.172730; 0; 1; 1; 1
-42.595951; -21.563728; -41.037235; 0; 1; 1; 1
-47.197151; -21.630928; -38.851830; 0; 1; 1; 1
-54.122250; -21.358528; -40.467530; 0; 1; 1; 1
-57.617554; -20.928530; -41.808834; 0; 1; 1; 1
-69.352750; -25.356930; -40.246834; 0; 1; 1; 1
-62.524551; -39.680229; -38.974735; 0; 1; 1; 1
-59.199750; -26.580429; -38.897034; 0; 1; 1; 1
-36.324750; -18.152229; -40.867435; 0; 1; 1; 1
-42.141050; -17.727030; -39.242730; 0; 1; 1; 1
-51.685350; -17.766129; -41.315136; 0; 1; 1; 1
-60.330654; -16.755629; -40.938534; 0; 1; 1; 1
-39.581250; -13.150629; -38.850136; 0; 1; 1; 1
-48.980350; -13.152429; -38.886635; 0; 1; 1; 1
-56.662850; -11.147729; -43.018930; 0; 1; 1; 1
-38.949250; -7.759429; -42.385735; 0; 1; 1; 1
-42.395451; -8.180829; -39.007730; 0; 1; 1; 1
-50.927850; -8.934929; -43.028130; 0; 1; 1; 1
-56.033951; -7.801829; -42.515335; 0; 1; 1; 1
-47.048250; -5.578629; -43.883736; 0; 1; 1; 1
-29.349150; -2.961029; -41.543835; 0; 1; 1; 1
-56.763851; -4.168529; -38.920834; 0; 1; 1; 1
-44.737854; 0.344771; -42.715230; 0; 1; 1; 1
-49.992554; 2.968271; -42.470830; 0; 1; 1; 1
-64.770650; -2.096329; -40.142235; 0; 1; 1; 1
-52.430650; 5.074171; -43.171936; 0; 1; 1; 1
-56.687150; 0.939271; -39.231834; 0; 1; 1; 1
-59.833250; -1.032029; -40.617730; 0; 1; 1; 1
-68.827650; 1.925471; -42.539036; 0; 1; 1; 1
-60.578854; 5.632671; -39.770535; 0; 1; 1; 1
-65.622856; 8.952571; -39.150234; 0; 1; 1; 1
-72.204350; 6.409571; -42.005035; 0; 1; 1; 1
